,URL
681,https://www.forbes.com/profile/paul-singer/?list=billionaires
682,https://www.forbes.com/profile/barry-sternlicht/?list=billionaires
683,https://www.forbes.com/profile/su-hua/?list=billionaires
684,https://www.forbes.com/profile/mark-walter/?list=billionaires
685,https://www.forbes.com/profile/ty-warner/?list=billionaires
686,https://www.forbes.com/profile/rinat-akhmetov/?list=billionaires
687,https://www.forbes.com/profile/martin-olivier-bouygues/?list=billionaires
688,https://www.forbes.com/profile/bernard-broermann/?list=billionaires
689,https://www.forbes.com/profile/chung-mong-koo/?list=billionaires
690,https://www.forbes.com/profile/daniel-daniello/?list=billionaires
691,https://www.forbes.com/profile/traudl-engelhorn/?list=billionaires
692,https://www.forbes.com/profile/piero-ferrari/?list=billionaires
693,https://www.forbes.com/profile/carlo-fidani/?list=billionaires
694,https://www.forbes.com/profile/yakir-gabay/?list=billionaires
695,https://www.forbes.com/profile/jaime-gilinski-bacal/?list=billionaires
696,https://www.forbes.com/profile/bertil-hult/?list=billionaires
697,https://www.forbes.com/profile/martha-ingram/?list=billionaires
698,https://www.forbes.com/profile/lee-yin-yee/?list=billionaires
699,https://www.forbes.com/profile/daniel-loeb/?list=billionaires
700,https://www.forbes.com/profile/janice-mcnair/?list=billionaires
701,https://www.forbes.com/profile/ajay-piramal/?list=billionaires
702,https://www.forbes.com/profile/lynsi-snyder/?list=billionaires
703,https://www.forbes.com/profile/peter-spuhler/?list=billionaires
704,https://www.forbes.com/profile/kerry-stokes/?list=billionaires
705,https://www.forbes.com/profile/jon-stryker/?list=billionaires
706,https://www.forbes.com/profile/vincent-viola/?list=billionaires
707,https://www.forbes.com/profile/romesh-t-wadhwani/?list=billionaires
708,https://www.forbes.com/profile/juan-domingo-beckmann-legorreta/?list=billionaires
709,https://www.forbes.com/profile/rafael-del-pino-1/?list=billionaires
710,https://www.forbes.com/profile/sergey-dmitriev/?list=billionaires
711,https://www.forbes.com/profile/senapathy-gopalakrishnan/?list=billionaires
712,https://www.forbes.com/profile/james-irving-1/?list=billionaires
713,https://www.forbes.com/profile/lee-boo-jin/?list=billionaires
714,https://www.forbes.com/profile/samuel-tak-lee/?list=billionaires
715,https://www.forbes.com/profile/thai-lee/?list=billionaires
716,https://www.forbes.com/profile/eric-lefkofsky/?list=billionaires
717,https://www.forbes.com/profile/weiguo-li/?list=billionaires
718,https://www.forbes.com/profile/ermirio-pereira-de-moraes/?list=billionaires
719,https://www.forbes.com/profile/maria-helena-moraes-scripilliti/?list=billionaires
720,https://www.forbes.com/profile/augusto-giorgio-perfetti/?list=billionaires
721,https://www.forbes.com/profile/thomas-secunda/?list=billionaires
722,https://www.forbes.com/profile/shaul-shani/?list=billionaires
723,https://www.forbes.com/profile/e-joe-shoen/?list=billionaires
724,https://www.forbes.com/profile/steven-udvar-hazy/?list=billionaires
725,https://www.forbes.com/profile/russ-weiner/?list=billionaires
726,https://www.forbes.com/profile/guanjiang-wu/?list=billionaires
727,https://www.forbes.com/profile/anil-agarwal/?list=billionaires
728,https://www.forbes.com/profile/somphote-ahunai/?list=billionaires
729,https://www.forbes.com/profile/patrizio-bertelli/?list=billionaires
730,https://www.forbes.com/profile/rakesh-gangwal/?list=billionaires
731,https://www.forbes.com/profile/paul-gauselmann/?list=billionaires
732,https://www.forbes.com/profile/hao-hong/?list=billionaires
733,https://www.forbes.com/profile/he-xiaopeng/?list=billionaires
734,https://www.forbes.com/profile/michael-herz/?list=billionaires
735,https://www.forbes.com/profile/wolfgang-herz/?list=billionaires
736,https://www.forbes.com/profile/arthur-irving/?list=billionaires
737,https://www.forbes.com/profile/victor-jacobsson/?list=billionaires
738,https://www.forbes.com/profile/marc-ladreit-de-lacharriere/?list=billionaires
739,https://www.forbes.com/profile/patrick-lee/?list=billionaires
740,https://www.forbes.com/profile/max-lytvyn/?list=billionaires
741,https://www.forbes.com/profile/gilles-martin/?list=billionaires
742,https://www.forbes.com/profile/ramzi-musallam/?list=billionaires
743,https://www.forbes.com/profile/georg-nemetschek/?list=billionaires
744,https://www.forbes.com/profile/akio-nitori/?list=billionaires
745,https://www.forbes.com/profile/daniel-och/?list=billionaires
746,https://www.forbes.com/profile/pankaj-patel/?list=billionaires
747,https://www.forbes.com/profile/john-paulson/?list=billionaires
748,https://www.forbes.com/profile/miuccia-prada/?list=billionaires
749,https://www.forbes.com/profile/jean-gigi-pritzker/?list=billionaires
750,https://www.forbes.com/profile/juan-roig/?list=billionaires
751,https://www.forbes.com/profile/david-rubenstein/?list=billionaires
752,https://www.forbes.com/profile/howard-schultz/?list=billionaires
753,https://www.forbes.com/profile/alex-shevchenko/?list=billionaires
754,https://www.forbes.com/profile/dan-snyder/?list=billionaires
755,https://www.forbes.com/profile/jerzy-starak/?list=billionaires
756,https://www.forbes.com/profile/udo-harald-tschira/?list=billionaires
757,https://www.forbes.com/profile/kelcy-warren/?list=billionaires
758,https://www.forbes.com/profile/herbert-wertheim/?list=billionaires
759,https://www.forbes.com/profile/cameron-winklevoss/?list=billionaires
760,https://www.forbes.com/profile/tyler-winklevoss/?list=billionaires
761,https://www.forbes.com/profile/denise-york/?list=billionaires
762,https://www.forbes.com/profile/zhao-lixin/?list=billionaires
763,https://www.forbes.com/profile/hubert-burda/?list=billionaires
764,https://www.forbes.com/profile/francesco-gaetano-caltagirone/?list=billionaires
765,https://www.forbes.com/profile/marcos-galperin/?list=billionaires
766,https://www.forbes.com/profile/li-xiang-1/?list=billionaires
767,https://www.forbes.com/profile/stephen-mandel-jr/?list=billionaires
768,https://www.forbes.com/profile/gabe-newell/?list=billionaires
769,https://www.forbes.com/profile/maja-oeri/?list=billionaires
770,https://www.forbes.com/profile/paolo-gianfelice-mario-rocca/?list=billionaires
771,https://www.forbes.com/profile/neil-shen/?list=billionaires
772,https://www.forbes.com/profile/helmut-sohmen/?list=billionaires
773,https://www.forbes.com/profile/donald-sterling/?list=billionaires
774,https://www.forbes.com/profile/don-vultaggio/?list=billionaires
775,https://www.forbes.com/profile/wu-yiling/?list=billionaires
776,https://www.forbes.com/profile/gongshan-zhu/?list=billionaires
777,https://www.forbes.com/profile/gayle-benson/?list=billionaires
778,https://www.forbes.com/profile/william-conway-jr/?list=billionaires
779,https://www.forbes.com/profile/gurbachan-singh-dhingra/?list=billionaires
780,https://www.forbes.com/profile/kuldip-singh-dhingra/?list=billionaires
781,https://www.forbes.com/profile/luca-garavoglia/?list=billionaires
782,https://www.forbes.com/profile/vinod-anil-rai-gupta/?list=billionaires
783,https://www.forbes.com/profile/jimmy-haslam/?list=billionaires
784,https://www.forbes.com/profile/susan-carol-holland/?list=billionaires
785,https://www.forbes.com/profile/timur-kulibaev/?list=billionaires
786,https://www.forbes.com/profile/dinara-kulibaeva/?list=billionaires
787,https://www.forbes.com/profile/michel-leclercq/?list=billionaires
788,https://www.forbes.com/profile/pablo-legorreta/?list=billionaires
789,https://www.forbes.com/profile/margarita-louis-dreyfus/?list=billionaires
790,https://www.forbes.com/profile/michael-milken/?list=billionaires
791,https://www.forbes.com/profile/denis-obrien/?list=billionaires
792,https://www.forbes.com/profile/katharina-otto-bernstein/?list=billionaires
793,https://www.forbes.com/profile/james-packer/?list=billionaires
794,https://www.forbes.com/profile/sergio-stevanato/?list=billionaires
795,https://www.forbes.com/profile/leena-tewari/?list=billionaires
796,https://www.forbes.com/profile/yitzhak-tshuva/?list=billionaires
797,https://www.forbes.com/profile/paul-heinz-wesjohann/?list=billionaires
798,https://www.forbes.com/profile/zeng-fangqin/?list=billionaires
799,https://www.forbes.com/profile/zhou-bajin/?list=billionaires
800,https://www.forbes.com/profile/william-berkley/?list=billionaires
801,https://www.forbes.com/profile/john-catsimatidis/?list=billionaires
802,https://www.forbes.com/profile/che-jianxing/?list=billionaires
803,https://www.forbes.com/profile/gustavo-denegri/?list=billionaires
804,https://www.forbes.com/profile/charles-edelstenne/?list=billionaires
805,https://www.forbes.com/profile/reed-hastings/?list=billionaires
806,https://www.forbes.com/profile/amos-hostetter-jr/?list=billionaires
807,https://www.forbes.com/profile/brad-jacobs/?list=billionaires
808,https://www.forbes.com/profile/friedrich-knapp/?list=billionaires
809,https://www.forbes.com/profile/william-lauder/?list=billionaires
810,https://www.forbes.com/profile/richard-lefrak/?list=billionaires
811,https://www.forbes.com/profile/li-guoqiang/?list=billionaires
812,https://www.forbes.com/profile/low-tuck-kwong/?list=billionaires
813,https://www.forbes.com/profile/akira-mori/?list=billionaires
814,https://www.forbes.com/profile/anthony-pritzker/?list=billionaires
815,https://www.forbes.com/profile/ira-rennert/?list=billionaires
816,https://www.forbes.com/profile/bernard-saul-ii/?list=billionaires
817,https://www.forbes.com/profile/shi-yonghong/?list=billionaires
818,https://www.forbes.com/profile/song-chi-hyung/?list=billionaires
819,https://www.forbes.com/profile/steven-spielberg/?list=billionaires
820,https://www.forbes.com/profile/wong-luen-hei/?list=billionaires
821,https://www.forbes.com/profile/danielle-bellon/?list=billionaires
822,https://www.forbes.com/profile/byju-raveendran-and-divya-gokulnath/?list=billionaires
823,https://www.forbes.com/profile/cho-tak-wong/?list=billionaires
824,https://www.forbes.com/profile/charles-cohen/?list=billionaires
825,https://www.forbes.com/profile/kenneth-dart/?list=billionaires
826,https://www.forbes.com/profile/martin-ebner/?list=billionaires
827,https://www.forbes.com/profile/david-filo/?list=billionaires
828,https://www.forbes.com/profile/miguel-fluxa-rossello/?list=billionaires
829,https://www.forbes.com/profile/john-henry/?list=billionaires
830,https://www.forbes.com/profile/hu-kaijun/?list=billionaires
831,https://www.forbes.com/profile/peter-kellogg/?list=billionaires
832,https://www.forbes.com/profile/james-leprino/?list=billionaires
833,https://www.forbes.com/profile/iskander-makhmudov/?list=billionaires
834,https://www.forbes.com/profile/daniel-mate/?list=billionaires
835,https://www.forbes.com/profile/aristotelis-mistakidis/?list=billionaires
836,https://www.forbes.com/profile/arturo-moreno/?list=billionaires
837,https://www.forbes.com/profile/nan-cunhui/?list=billionaires
838,https://www.forbes.com/profile/julio-ponce-lerou/?list=billionaires
839,https://www.forbes.com/profile/jb-pritzker/?list=billionaires
840,https://www.forbes.com/profile/chandru-raheja/?list=billionaires
841,https://www.forbes.com/profile/rodger-riney/?list=billionaires
842,https://www.forbes.com/profile/shi-yuzhu/?list=billionaires
843,https://www.forbes.com/profile/zuowen-song/?list=billionaires
844,https://www.forbes.com/profile/jerry-speyer/?list=billionaires
845,https://www.forbes.com/profile/julia-thiele-schuerhoff/?list=billionaires
846,https://www.forbes.com/profile/tung-chee-chen/?list=billionaires
847,https://www.forbes.com/profile/roger-wang/?list=billionaires
848,https://www.forbes.com/profile/wu-shaoxun/?list=billionaires
849,https://www.forbes.com/profile/wenzhong-zhang/?list=billionaires
850,https://www.forbes.com/profile/chen-kaixuan/?list=billionaires
851,https://www.forbes.com/profile/beatriz-davila-de-santo-domingo/?list=billionaires
852,https://www.forbes.com/profile/antonio-del-valle-ruiz/?list=billionaires
853,https://www.forbes.com/profile/carl-douglas/?list=billionaires
854,https://www.forbes.com/profile/eric-douglas/?list=billionaires
855,https://www.forbes.com/profile/jiangtao-du/?list=billionaires
856,https://www.forbes.com/profile/juan-carlos-escotet/?list=billionaires
857,https://www.forbes.com/profile/fiona-geminder/?list=billionaires
858,https://www.forbes.com/profile/yuhua-gu/?list=billionaires
859,https://www.forbes.com/profile/james-irsay/?list=billionaires
860,https://www.forbes.com/profile/kuok-khoon-hong/?list=billionaires
861,https://www.forbes.com/profile/aerin-lauder/?list=billionaires
862,https://www.forbes.com/profile/lee-seo-hyun/?list=billionaires
863,https://www.forbes.com/profile/li-yongxin/?list=billionaires
864,https://www.forbes.com/profile/jeffrey-lurie/?list=billionaires
865,https://www.forbes.com/profile/mary-alice-dorrance-malone/?list=billionaires
866,https://www.forbes.com/profile/ronald-mcaulay/?list=billionaires
867,https://www.forbes.com/profile/apoorva-mehta/?list=billionaires
868,https://www.forbes.com/profile/arnon-milchan/?list=billionaires
869,https://www.forbes.com/profile/masahiro-noda/?list=billionaires
870,https://www.forbes.com/profile/maren-otto/?list=billionaires
871,https://www.forbes.com/profile/renzo-rosso/?list=billionaires
872,https://www.forbes.com/profile/lynn-schusterman/?list=billionaires
873,https://www.forbes.com/profile/gil-shwed/?list=billionaires
874,https://www.forbes.com/profile/thomas-siebel/?list=billionaires
875,https://www.forbes.com/profile/herb-simon/?list=billionaires
876,https://www.forbes.com/profile/friede-springer/?list=billionaires
877,https://www.forbes.com/profile/wang-zhenhua/?list=billionaires
878,https://www.forbes.com/profile/hans-peter-wild/?list=billionaires
879,https://www.forbes.com/profile/william-wrigley-jr/?list=billionaires
880,https://www.forbes.com/profile/xia-zuoquan/?list=billionaires
881,https://www.forbes.com/profile/xue-hua/?list=billionaires
882,https://www.forbes.com/profile/mohed-altrad/?list=billionaires
883,https://www.forbes.com/profile/sid-bass/?list=billionaires
884,https://www.forbes.com/profile/nick-caporella/?list=billionaires
885,https://www.forbes.com/profile/cheng-yixiao/?list=billionaires
886,https://www.forbes.com/profile/wesley-edens/?list=billionaires
887,https://www.forbes.com/profile/behdad-eghbali/?list=billionaires
888,https://www.forbes.com/profile/archie-aldis-emmerson/?list=billionaires
889,https://www.forbes.com/profile/jose-e-feliciano/?list=billionaires
890,https://www.forbes.com/profile/fu-liquan/?list=billionaires
891,https://www.forbes.com/profile/david-gottesman/?list=billionaires
892,https://www.forbes.com/profile/laurence-graff/?list=billionaires
893,https://www.forbes.com/profile/jeff-t-green/?list=billionaires
894,https://www.forbes.com/profile/jim-kavanaugh/?list=billionaires
895,https://www.forbes.com/profile/steven-klinsky/?list=billionaires
896,https://www.forbes.com/profile/john-middleton/?list=billionaires
897,https://www.forbes.com/profile/jerry-ng/?list=billionaires
898,https://www.forbes.com/profile/tengyun-nie/?list=billionaires
899,https://www.forbes.com/profile/nandan-nilekani/?list=billionaires
900,https://www.forbes.com/profile/bob-parsons/?list=billionaires
901,https://www.forbes.com/profile/prasert-prasarttong-osoth/?list=billionaires
902,https://www.forbes.com/profile/qiu-guanghe/?list=billionaires
903,https://www.forbes.com/profile/richard-sands/?list=billionaires
904,https://www.forbes.com/profile/robert-sands/?list=billionaires
905,https://www.forbes.com/profile/t-denny-sanford/?list=billionaires
906,https://www.forbes.com/profile/naguib-sawiris/?list=billionaires
907,https://www.forbes.com/profile/pavel-tykac/?list=billionaires
908,https://www.forbes.com/profile/todd-wanek/?list=billionaires
909,https://www.forbes.com/profile/meg-whitman/?list=billionaires
910,https://www.forbes.com/profile/michael-xie/?list=billionaires
911,https://www.forbes.com/profile/chenghai-ye/?list=billionaires
912,https://www.forbes.com/profile/an-kang/?list=billionaires
913,https://www.forbes.com/profile/john-arnold/?list=billionaires
914,https://www.forbes.com/profile/arun-bharat-ram/?list=billionaires
915,https://www.forbes.com/profile/tomasz-biernacki/?list=billionaires
916,https://www.forbes.com/profile/travis-boersma/?list=billionaires
917,https://www.forbes.com/profile/chan-tan-ching-fen/?list=billionaires
918,https://www.forbes.com/profile/dongsheng-chen/?list=billionaires
919,https://www.forbes.com/profile/jean-coutu/?list=billionaires
920,https://www.forbes.com/profile/ralph-dommermuth/?list=billionaires
921,https://www.forbes.com/profile/walter-faria/?list=billionaires
922,https://www.forbes.com/profile/bob-gaglardi/?list=billionaires
923,https://www.forbes.com/profile/john-gandel/?list=billionaires
924,https://www.forbes.com/profile/xuande-hua/?list=billionaires
925,https://www.forbes.com/profile/micky-jagtiani/?list=billionaires
926,https://www.forbes.com/profile/h-fisk-johnson/?list=billionaires
927,https://www.forbes.com/profile/s-curtis-johnson/?list=billionaires
928,https://www.forbes.com/profile/helen-johnson-leipold/?list=billionaires
929,https://www.forbes.com/profile/miguel-krigsner/?list=billionaires
930,https://www.forbes.com/profile/li-jianquan/?list=billionaires
931,https://www.forbes.com/profile/lin-ming-hsiung/?list=billionaires
932,https://www.forbes.com/profile/winifred-j-marquart/?list=billionaires
933,https://www.forbes.com/profile/kiran-mazumdar-shaw/?list=billionaires
934,https://www.forbes.com/profile/patrice-motsepe/?list=billionaires
935,https://www.forbes.com/profile/alfred-oetker/?list=billionaires
936,https://www.forbes.com/profile/carl-ferdinand-oetker/?list=billionaires
937,https://www.forbes.com/profile/julia-oetker/?list=billionaires
938,https://www.forbes.com/profile/or-wai-sheun/?list=billionaires
939,https://www.forbes.com/profile/jay-paul/?list=billionaires
940,https://www.forbes.com/profile/horst-paulmann/?list=billionaires
941,https://www.forbes.com/profile/theodore-rachmat/?list=billionaires
942,https://www.forbes.com/profile/john-sall/?list=billionaires
943,https://www.forbes.com/profile/stefan-von-holtzbrinck/?list=billionaires
944,https://www.forbes.com/profile/nusli-wadia/?list=billionaires
945,https://www.forbes.com/profile/steve-wynn/?list=billionaires
946,https://www.forbes.com/profile/yang-weidong-1/?list=billionaires
947,https://www.forbes.com/profile/barry-zekelman/?list=billionaires
948,https://www.forbes.com/profile/zhang-shilong/?list=billionaires
949,https://www.forbes.com/profile/zhong-ruonong/?list=billionaires
950,https://www.forbes.com/profile/cameron-adams/?list=billionaires
951,https://www.forbes.com/profile/dongchen-cai/?list=billionaires
952,https://www.forbes.com/profile/vanich-chaiyawan/?list=billionaires
953,https://www.forbes.com/profile/andrew-peggy-cherng/?list=billionaires
954,https://www.forbes.com/profile/james-clark/?list=billionaires
955,https://www.forbes.com/profile/jack-cowin/?list=billionaires
956,https://www.forbes.com/profile/giuseppe-crippa/?list=billionaires
957,https://www.forbes.com/profile/sergei-galitsky/?list=billionaires
958,https://www.forbes.com/profile/ernest-garcia-iii/?list=billionaires
959,https://www.forbes.com/profile/peter-gilgan/?list=billionaires
960,https://www.forbes.com/profile/joseph-grendys/?list=billionaires
961,https://www.forbes.com/profile/thomas-hagen/?list=billionaires
962,https://www.forbes.com/profile/robert-hale-jr/?list=billionaires
963,https://www.forbes.com/profile/michael-hintze/?list=billionaires
964,https://www.forbes.com/profile/pansy-ho/?list=billionaires
965,https://www.forbes.com/profile/alan-howard/?list=billionaires
966,https://www.forbes.com/profile/kei-hoi-pang/?list=billionaires
967,https://www.forbes.com/profile/rudy-ma/?list=billionaires
968,https://www.forbes.com/profile/najib-mikati/?list=billionaires
969,https://www.forbes.com/profile/taha-mikati/?list=billionaires
970,https://www.forbes.com/profile/gail-miller/?list=billionaires
971,https://www.forbes.com/profile/vikas-oberoi/?list=billionaires
972,https://www.forbes.com/profile/h-ross-perot-jr/?list=billionaires
973,https://www.forbes.com/profile/candido-pinheiro-koren-de-lima/?list=billionaires
974,https://www.forbes.com/profile/matthew-prince/?list=billionaires
975,https://www.forbes.com/profile/penny-pritzker/?list=billionaires
976,https://www.forbes.com/profile/yasumitsu-shigeta/?list=billionaires
977,https://www.forbes.com/profile/sebastian-siemiatkowski/?list=billionaires
978,https://www.forbes.com/profile/barry-silbert/?list=billionaires
979,https://www.forbes.com/profile/daniel-sundheim/?list=billionaires
980,https://www.forbes.com/profile/rita-tong-liu/?list=billionaires
981,https://www.forbes.com/profile/tran-dinh-long/?list=billionaires
982,https://www.forbes.com/profile/zhang-daocai/?list=billionaires
983,https://www.forbes.com/profile/john-caudwell/?list=billionaires
984,https://www.forbes.com/profile/philippe-foriel-destezet/?list=billionaires
985,https://www.forbes.com/profile/walter-frey/?list=billionaires
986,https://www.forbes.com/profile/alessandra-garavoglia/?list=billionaires
987,https://www.forbes.com/profile/peter-gassner/?list=billionaires
988,https://www.forbes.com/profile/mitchell-goldhar/?list=billionaires
989,https://www.forbes.com/profile/otto-happel/?list=billionaires
990,https://www.forbes.com/profile/peter-hargreaves/?list=billionaires
991,https://www.forbes.com/profile/bom-kim/?list=billionaires
992,https://www.forbes.com/profile/gaiteng-li/?list=billionaires
993,https://www.forbes.com/profile/liufa-li/?list=billionaires
994,https://www.forbes.com/profile/lu-weiding/?list=billionaires
995,https://www.forbes.com/profile/harsh-mariwala/?list=billionaires
996,https://www.forbes.com/profile/samir-mehta/?list=billionaires
997,https://www.forbes.com/profile/sudhir-mehta/?list=billionaires
998,https://www.forbes.com/profile/pawan-munjal/?list=billionaires
999,https://www.forbes.com/profile/nguyen-thi-phuong-thao/?list=billionaires
1000,https://www.forbes.com/profile/madhukar-parekh-1/?list=billionaires
1001,https://www.forbes.com/profile/sergei-popov/?list=billionaires
1002,https://www.forbes.com/profile/haim-saban/?list=billionaires
1003,https://www.forbes.com/profile/karthik-sarma/?list=billionaires
1004,https://www.forbes.com/profile/klaus-peter-schulenberg/?list=billionaires
1005,https://www.forbes.com/profile/pat-stryker/?list=billionaires
1006,https://www.forbes.com/profile/jeff-sutton/?list=billionaires
1007,https://www.forbes.com/profile/jon-yarbrough/?list=billionaires
1008,https://www.forbes.com/profile/gang-ye/?list=billionaires
1009,https://www.forbes.com/profile/yi-zheng/?list=billionaires
1010,https://www.forbes.com/profile/zhang-fan/?list=billionaires
1011,https://www.forbes.com/profile/william-ackman/?list=billionaires
1012,https://www.forbes.com/profile/markus-blocher/?list=billionaires
1013,https://www.forbes.com/profile/neal-blue/?list=billionaires
1014,https://www.forbes.com/profile/eva-maria-bucher-haefner/?list=billionaires
1015,https://www.forbes.com/profile/chang-kuo-hua/?list=billionaires
1016,https://www.forbes.com/profile/todd-christopher/?list=billionaires
1017,https://www.forbes.com/profile/euisun-chung/?list=billionaires
1018,https://www.forbes.com/profile/bernard-ecclestone/?list=billionaires
1019,https://www.forbes.com/profile/michael-federmann/?list=billionaires
1020,https://www.forbes.com/profile/gudrun-heine/?list=billionaires
1021,https://www.forbes.com/profile/heidi-horten/?list=billionaires
1022,https://www.forbes.com/profile/dawen-huang/?list=billionaires
1023,https://www.forbes.com/profile/sheldon-lavin/?list=billionaires
1024,https://www.forbes.com/profile/li-min/?list=billionaires
1025,https://www.forbes.com/profile/liang-yunchao/?list=billionaires
1026,https://www.forbes.com/profile/joseph-liemandt/?list=billionaires
1027,https://www.forbes.com/profile/strive-masiyiwa/?list=billionaires
1028,https://www.forbes.com/profile/masahiro-miki/?list=billionaires
1029,https://www.forbes.com/profile/pan-laican/?list=billionaires
1030,https://www.forbes.com/profile/karsanbhai-patel/?list=billionaires
1031,https://www.forbes.com/profile/arvind-poddar/?list=billionaires
1032,https://www.forbes.com/profile/remo-ruffini/?list=billionaires
1033,https://www.forbes.com/profile/eddy-kusnadi-sariaatmadja/?list=billionaires
1034,https://www.forbes.com/profile/sybill-storz/?list=billionaires
1035,https://www.forbes.com/profile/lawrence-stroll/?list=billionaires
1036,https://www.forbes.com/profile/wijono-hermanto-tanoko-1/?list=billionaires
1037,https://www.forbes.com/profile/michael-tojner/?list=billionaires
1038,https://www.forbes.com/profile/donald-trump/?list=billionaires
1039,https://www.forbes.com/profile/tsai-ming-kai/?list=billionaires
1040,https://www.forbes.com/profile/john-tyson/?list=billionaires
1041,https://www.forbes.com/profile/rufino-vigil-gonzalez/?list=billionaires
1042,https://www.forbes.com/profile/ning-wang-1/?list=billionaires
1043,https://www.forbes.com/profile/wang-yusuo/?list=billionaires
1044,https://www.forbes.com/profile/zhigang-wu/?list=billionaires
1045,https://www.forbes.com/profile/xie-juhua/?list=billionaires
1046,https://www.forbes.com/profile/oren-zeev/?list=billionaires
1047,https://www.forbes.com/profile/charles-zegar/?list=billionaires
1048,https://www.forbes.com/profile/zhang-lei-1/?list=billionaires
1049,https://www.forbes.com/profile/zhang-xin-pan-shiyi/?list=billionaires
1050,https://www.forbes.com/profile/zhu-yan/?list=billionaires
1051,https://www.forbes.com/profile/mortimer-zuckerman/?list=billionaires
1052,https://www.forbes.com/profile/juan-abello/?list=billionaires
1053,https://www.forbes.com/profile/john-armitage/?list=billionaires
1054,https://www.forbes.com/profile/bang-si-hyuk/?list=billionaires
1055,https://www.forbes.com/profile/miriam-baumann-blocher/?list=billionaires
1056,https://www.forbes.com/profile/riley-bechtel/?list=billionaires
1057,https://www.forbes.com/profile/wilhelm-beier/?list=billionaires
1058,https://www.forbes.com/profile/nicolas-berggruen/?list=billionaires
1059,https://www.forbes.com/profile/bui-thanh-nhon/?list=billionaires
1060,https://www.forbes.com/profile/cao-longxiang/?list=billionaires
1061,https://www.forbes.com/profile/deng-wen/?list=billionaires
1062,https://www.forbes.com/profile/daniel-dines/?list=billionaires
1063,https://www.forbes.com/profile/joseph-edelman/?list=billionaires
1064,https://www.forbes.com/profile/n-murray-edwards/?list=billionaires
1065,https://www.forbes.com/profile/jane-goldman/?list=billionaires
1066,https://www.forbes.com/profile/guo-zhenyu/?list=billionaires
1067,https://www.forbes.com/profile/stewart-horejsi/?list=billionaires
1068,https://www.forbes.com/profile/zhenda-huang/?list=billionaires
1069,https://www.forbes.com/profile/jeremy-jacobs-sr/?list=billionaires
1070,https://www.forbes.com/profile/hamilton-james/?list=billionaires
1071,https://www.forbes.com/profile/valentin-kipyatkov/?list=billionaires
1072,https://www.forbes.com/profile/li-zhongchu/?list=billionaires
1073,https://www.forbes.com/profile/martin-lorentzon/?list=billionaires
1074,https://www.forbes.com/profile/drayton-mclane-jr/?list=billionaires
1075,https://www.forbes.com/profile/benjamin-otto/?list=billionaires
1076,https://www.forbes.com/profile/roger-penske/?list=billionaires
1077,https://www.forbes.com/profile/olivier-pomel/?list=billionaires
1078,https://www.forbes.com/profile/jean-salata/?list=billionaires
1079,https://www.forbes.com/profile/arnout-schuijff/?list=billionaires
1080,https://www.forbes.com/profile/shen-hua/?list=billionaires
1081,https://www.forbes.com/profile/martua-sitorus/?list=billionaires
1082,https://www.forbes.com/profile/zygmunt-solorz-zak/?list=billionaires
1083,https://www.forbes.com/profile/warren-stephens/?list=billionaires
1084,https://www.forbes.com/profile/tang-jinkui/?list=billionaires
1085,https://www.forbes.com/profile/alan-trefler/?list=billionaires
1086,https://www.forbes.com/profile/masateru-uno/?list=billionaires
1087,https://www.forbes.com/profile/frank-vandersloot/?list=billionaires
1088,https://www.forbes.com/profile/guangming-wu/?list=billionaires
1089,https://www.forbes.com/profile/kai-wu/?list=billionaires
1090,https://www.forbes.com/profile/ye-fan/?list=billionaires
1091,https://www.forbes.com/profile/yoo-jung-hyun/?list=billionaires
1092,https://www.forbes.com/profile/fenggang-zhao/?list=billionaires
1093,https://www.forbes.com/profile/zheng-xiaodong/?list=billionaires
1094,https://www.forbes.com/profile/zhou-jianping/?list=billionaires
1095,https://www.forbes.com/profile/jose-joao-abdalla-filho/?list=billionaires
1096,https://www.forbes.com/profile/brian-acton/?list=billionaires
1097,https://www.forbes.com/profile/bill-alfond/?list=billionaires
1098,https://www.forbes.com/profile/susan-alfond/?list=billionaires
1099,https://www.forbes.com/profile/ted-alfond/?list=billionaires
1100,https://www.forbes.com/profile/felix-baker/?list=billionaires
1101,https://www.forbes.com/profile/julian-baker/?list=billionaires
1102,https://www.forbes.com/profile/karen-virginia-beckmann-legoretta/?list=billionaires
1103,https://www.forbes.com/profile/maurizio-billi/?list=billionaires
1104,https://www.forbes.com/profile/otto-philipp-braun/?list=billionaires
1105,https://www.forbes.com/profile/garrett-camp/?list=billionaires
1106,https://www.forbes.com/profile/cao-ji/?list=billionaires
1107,https://www.forbes.com/profile/hua-chen/?list=billionaires
1108,https://www.forbes.com/profile/john-paul-dejoria/?list=billionaires
1109,https://www.forbes.com/profile/beda-diethelm/?list=billionaires
1110,https://www.forbes.com/profile/k-dinesh/?list=billionaires
1111,https://www.forbes.com/profile/dong-fan/?list=billionaires
1112,https://www.forbes.com/profile/bennett-dorrance/?list=billionaires
1113,https://www.forbes.com/profile/marcel-erni/?list=billionaires
1114,https://www.forbes.com/profile/abhay-firodia/?list=billionaires
1115,https://www.forbes.com/profile/alfred-gantner/?list=billionaires
1116,https://www.forbes.com/profile/allan-goldman/?list=billionaires
1117,https://www.forbes.com/profile/amy-goldman-fowler/?list=billionaires
1118,https://www.forbes.com/profile/j-tomilson-hill/?list=billionaires
